lastmajorreleaseaccession	name	taxon_id	species	speciesname	assemblyname	genbank_id	refseq_cat	refseq_id	assembly_status	release_date	assembly_type	contig_n50	scaffold_n50	annotation	stats	gff	ftps	number_of_genes	total_length	gc_content	nb_assemblies	chr_avail	proportion_masked	Complete	Single	Duplicated	Framgented	Missing
GCA_046270085.1	25996101	132961	Bungarus caeruleus (snakes)	Bungarus caeruleus	ASM4627008v1	GCA_046270085.1	reference genome		Scaffold	2024/12/24 00:00	haploid	6476	8108	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/085/GCA_046270085.1_ASM4627008v1/GCA_046270085.1_ASM4627008v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/085/GCA_046270085.1_ASM4627008v1		1550021801	39.5	1	No	36.65	45.1	44.800000000000004	0.3	24.5	30.4
GCA_046270105.1	25995391	463565	Mesoscincus schwartzei (lizards & snakes)	Mesoscincus schwartzei	ASM4627010v1	GCA_046270105.1	reference genome		Scaffold	2024/12/24 00:00	haploid	8546	12816	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/105/GCA_046270105.1_ASM4627010v1/GCA_046270105.1_ASM4627010v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/105/GCA_046270105.1_ASM4627010v1		1891847392	46	1	No	29.31	52.3	51.599999999999994	0.7	24.8	22.9
GCA_046270145.1	25995381	1296667	Bungarus ceylonicus (snakes)	Bungarus ceylonicus	ASM4627014v1	GCA_046270145.1	reference genome		Scaffold	2024/12/24 00:00	haploid	10250	12155	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/145/GCA_046270145.1_ASM4627014v1/GCA_046270145.1_ASM4627014v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/145/GCA_046270145.1_ASM4627014v1		1418001123	39	1	No	34.95	50.1	49.7	0.4	23.3	26.6
GCA_046270185.1	25995411	178379	Tarentola annularis (lizards & snakes)	Tarentola annularis	ASM4627018v1	GCA_046270185.1	reference genome		Scaffold	2024/12/24 00:00	haploid	6698	8056	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/185/GCA_046270185.1_ASM4627018v1/GCA_046270185.1_ASM4627018v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/185/GCA_046270185.1_ASM4627018v1		2018276412	44	1	No	30.57	40.7	40.2	0.5	27.5	31.8
GCA_046270205.1	25995401	1296666	Boiga trigonata (snakes)	Boiga trigonata	ASM4627020v1	GCA_046270205.1	reference genome		Scaffold	2024/12/24 00:00	haploid	6460	7363	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/205/GCA_046270205.1_ASM4627020v1/GCA_046270205.1_ASM4627020v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/205/GCA_046270205.1_ASM4627020v1		1455726019	40	1	No	35.47	36.5	36.2	0.3	25.9	37.6
GCA_046270245.1	25996141	1297019	Oligodon sublineatus (snakes)	Oligodon sublineatus	ASM4627024v1	GCA_046270245.1	reference genome		Scaffold	2024/12/25 00:00	haploid	5703	6491	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/245/GCA_046270245.1_ASM4627024v1/GCA_046270245.1_ASM4627024v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/245/GCA_046270245.1_ASM4627024v1		1511596314	40.5	1	No	39.2	37.4	37	0.4	25.3	37.3
GCA_046270265.1	25995441	1125755	Lycodon aulicus (Indian wolf snake)	Lycodon aulicus	ASM4627026v1	GCA_046270265.1	reference genome		Scaffold	2024/12/25 00:00	haploid	4571	5074	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/265/GCA_046270265.1_ASM4627026v1/GCA_046270265.1_ASM4627026v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/265/GCA_046270265.1_ASM4627026v1		1603009826	40.5	1	No	39.71	33	32.7	0.3	26	41
GCA_046270305.1	25996151	1296998	Dendrelaphis schokari (snakes)	Dendrelaphis schokari	ASM4627030v1	GCA_046270305.1	reference genome		Scaffold	2024/12/25 00:00	haploid	4146	4603	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/305/GCA_046270305.1_ASM4627030v1/GCA_046270305.1_ASM4627030v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/305/GCA_046270305.1_ASM4627030v1		1494988914	40.5	1	No	39.38	34.2	33.7	0.5	26.3	39.6
GCA_046270325.1	25996181	1296312	Ahaetulla pulverulenta (brown-speckled whipsnake)	Ahaetulla pulverulenta	ASM4627032v1	GCA_046270325.1	reference genome		Scaffold	2024/12/25 00:00	haploid	4300	4860	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/325/GCA_046270325.1_ASM4627032v1/GCA_046270325.1_ASM4627032v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/325/GCA_046270325.1_ASM4627032v1		1643276095	40	1	No	39.23	38.6	38.2	0.4	24.7	36.7
GCA_046270345.1	25996171	910399	Ahaetulla nasuta (Long-nosed tree snake)	Ahaetulla nasuta	ASM4627034v1	GCA_046270345.1	reference genome		Scaffold	2024/12/25 00:00	haploid	5911	6673	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/345/GCA_046270345.1_ASM4627034v1/GCA_046270345.1_ASM4627034v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/345/GCA_046270345.1_ASM4627034v1		1444489040	39.5	1	No	35.85	37.1	36.6	0.5	25.3	37.6
GCA_046270405.1	25995451	121382	Siphlophis compressus (tropical flat snake)	Siphlophis compressus	ASM4627040v1	GCA_046270405.1	reference genome		Scaffold	2024/12/25 00:00	haploid	2638	2889	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/405/GCA_046270405.1_ASM4627040v1/GCA_046270405.1_ASM4627040v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/405/GCA_046270405.1_ASM4627040v1		2176178512	41.5	1	No	41.32	29.6	29.200000000000003	0.4	26.1	44.3
GCA_046270445.1	25996201	2879141	Fowlea piscator (Checkered keelback)	Fowlea piscator	ASM4627044v1	GCA_046270445.1	reference genome		Scaffold	2024/12/25 00:00	haploid	6952	8055	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/445/GCA_046270445.1_ASM4627044v1/GCA_046270445.1_ASM4627044v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/445/GCA_046270445.1_ASM4627044v1		1483696973	40.5	1	No	38.41	46.6	46.1	0.5	24	29.5
GCA_046270465.1	25996211	3148108	Fowlea asperrima (snakes)	Fowlea asperrima	ASM4627046v1	GCA_046270465.1	reference genome		Scaffold	2024/12/25 00:00	haploid	4679	5261	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/465/GCA_046270465.1_ASM4627046v1/GCA_046270465.1_ASM4627046v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/465/GCA_046270465.1_ASM4627046v1		1438234060	40.5	1	No	37.54	38.6	38.2	0.4	24.6	36.8
GCA_046270485.1	25995471	8574	Boa constrictor (boa)	Boa constrictor	ASM4627048v1	GCA_046270485.1	reference genome		Scaffold	2024/12/25 00:00	haploid	14006	22988	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/485/GCA_046270485.1_ASM4627048v1/GCA_046270485.1_ASM4627048v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/485/GCA_046270485.1_ASM4627048v1		1545350959	40.5	1	No	26.39	64.7	64.2	0.5	19.3	16
GCA_046270525.1	25995481	1296992	Dendrelaphis bifrenalis (snakes)	Dendrelaphis bifrenalis	ASM4627052v1	GCA_046270525.1	reference genome		Scaffold	2024/12/25 00:00	haploid	3295	3778	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/525/GCA_046270525.1_ASM4627052v1/GCA_046270525.1_ASM4627052v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/525/GCA_046270525.1_ASM4627052v1		1643797998	41	1	No	39.61	35.8	35.5	0.3	24.8	39.4
GCA_046270545.1	25996221	171155	Kentropyx calcarata (lizards & snakes)	Kentropyx calcarata	ASM4627054v1	GCA_046270545.1	reference genome		Scaffold	2024/12/25 00:00	haploid	4566	6137	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/545/GCA_046270545.1_ASM4627054v1/GCA_046270545.1_ASM4627054v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/545/GCA_046270545.1_ASM4627054v1		1647245270	42.5	1	No	31.86	43.2	42.7	0.5	24.5	32.3
GCA_046270565.1	25995511	1297020	Oligodon taeniolatus (snakes)	Oligodon taeniolatus	ASM4627056v1	GCA_046270565.1	reference genome		Scaffold	2024/12/25 00:00	haploid	2167	2391	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/565/GCA_046270565.1_ASM4627056v1/GCA_046270565.1_ASM4627056v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/565/GCA_046270565.1_ASM4627056v1		1720457759	40.5	1	No	40.56	26.2	25.9	0.3	24.4	49.5
GCA_046270605.1	25995541	2837952	Dipsas brevifacies (snakes)	Dipsas brevifacies	ASM4627060v1	GCA_046270605.1	reference genome		Scaffold	2024/12/25 00:00	haploid	3321	3681	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/605/GCA_046270605.1_ASM4627060v1/GCA_046270605.1_ASM4627060v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/605/GCA_046270605.1_ASM4627060v1		1688931252	41	1	No	36.19	25.8	25.400000000000002	0.4	25.1	49
GCA_046270625.1	25995671	323603	Anolis sericeus (silky anole)	Anolis sericeus	ASM4627062v1	GCA_046270625.1	reference genome		Scaffold	2024/12/25 00:00	haploid	2011	198132041	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/625/GCA_046270625.1_ASM4627062v1/GCA_046270625.1_ASM4627062v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/625/GCA_046270625.1_ASM4627062v1		2642981604	41.5	1	No	28.57	79.1	77.89999999999999	1.2	8.1	12.7
GCA_046270685.1	25995571	8725	Bothrops atrox (barba amarilla)	Bothrops atrox	ASM4627068v1	GCA_046270685.1	reference genome		Scaffold	2024/12/25 00:00	haploid	4498	5127	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/685/GCA_046270685.1_ASM4627068v1/GCA_046270685.1_ASM4627068v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/685/GCA_046270685.1_ASM4627068v1		1401083250	40	1	No	33.45	34.7	34	0.7	25.9	39.4
GCA_046270765.1	25996251	171128	Holcosus undulatus (rainbow ameiva)	Holcosus undulatus	ASM4627076v1	GCA_046270765.1	reference genome		Scaffold	2024/12/25 00:00	haploid	7783	16955	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/765/GCA_046270765.1_ASM4627076v1/GCA_046270765.1_ASM4627076v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/765/GCA_046270765.1_ASM4627076v1		1631490424	42.5	1	No	28.64	60.2	59.400000000000006	0.8	20.8	19
GCA_046270785.1	25996281	1184709	Anolis planiceps (lizards & snakes)	Anolis planiceps	ASM4627078v1	GCA_046270785.1	reference genome		Scaffold	2024/12/25 00:00	haploid	3235	246836988	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/785/GCA_046270785.1_ASM4627078v1/GCA_046270785.1_ASM4627078v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/785/GCA_046270785.1_ASM4627078v1		2078730204	41.5	1	No	28.39	75.4	74.2	1.2	10	14.7
GCA_046270845.1	25996271	8535	Ameiva ameiva (lizards & snakes)	Ameiva ameiva	ASM4627084v1	GCA_046270845.1	reference genome		Scaffold	2024/12/25 00:00	haploid	6151	9188	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/845/GCA_046270845.1_ASM4627084v1/GCA_046270845.1_ASM4627084v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/845/GCA_046270845.1_ASM4627084v1		1787292150	42	1	No	31.58	47.8	47.3	0.5	23.7	28.5
GCA_046270865.1	25995641	1241320	Acanthocercus annectans (lizards & snakes)	Acanthocercus annectans	ASM4627086v1	GCA_046270865.1	reference genome		Scaffold	2024/12/25 00:00	haploid	11171	18161	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/865/GCA_046270865.1_ASM4627086v1/GCA_046270865.1_ASM4627086v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/865/GCA_046270865.1_ASM4627086v1		1736362833	42	1	No	28.33	61.5	60.7	0.8	20	18.5
GCA_046270885.1	25995631	51861	Corallus caninus (emerald tree boa)	Corallus caninus	ASM4627088v1	GCA_046270885.1	reference genome		Scaffold	2024/12/25 00:00	haploid	8773	12887	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/885/GCA_046270885.1_ASM4627088v1/GCA_046270885.1_ASM4627088v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/885/GCA_046270885.1_ASM4627088v1		1504169967	40.5	1	No	27.03	53.3	52.699999999999996	0.6	24.4	22.2
GCA_046270945.1	25995651	690289	Acanthocercus atricollis (lizards & snakes)	Acanthocercus atricollis	ASM4627094v1	GCA_046270945.1	reference genome		Scaffold	2024/12/25 00:00	haploid	10442	16693	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/945/GCA_046270945.1_ASM4627094v1/GCA_046270945.1_ASM4627094v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/945/GCA_046270945.1_ASM4627094v1		1714708839	42	1	No	28.78	58.4	57.699999999999996	0.7	22	19.6
GCA_046270985.1	25995661	1296994	Dendrelaphis caudolineolatus (striped bronzeback)	Dendrelaphis caudolineolatus	ASM4627098v1	GCA_046270985.1	reference genome		Scaffold	2024/12/25 00:00	haploid	4526	5073	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/985/GCA_046270985.1_ASM4627098v1/GCA_046270985.1_ASM4627098v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/270/985/GCA_046270985.1_ASM4627098v1		1360322881	40.5	1	No	35.11	33	32.7	0.3	24.9	42.1
GCA_046271025.1	25996291	3148144	Geophis sartorii (snakes)	Geophis sartorii	ASM4627102v1	GCA_046271025.1	reference genome		Scaffold	2024/12/25 00:00	haploid	1797	1950	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/271/025/GCA_046271025.1_ASM4627102v1/GCA_046271025.1_ASM4627102v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/271/025/GCA_046271025.1_ASM4627102v1		1652346441	41	1	No	40.27	20.2	20.099999999999998	0.1	24.2	55.6
GCA_046271145.1	25995741	260202	Hemidactylus flaviviridis (lizards & snakes)	Hemidactylus flaviviridis	ASM4627114v1	GCA_046271145.1	reference genome		Scaffold	2024/12/25 00:00	haploid	5485	6337	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/271/145/GCA_046271145.1_ASM4627114v1/GCA_046271145.1_ASM4627114v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/271/145/GCA_046271145.1_ASM4627114v1		2270210552	43	1	No	32.29	42.4	41.699999999999996	0.7	26.7	30.8
GCA_046524025.1	26105971	110202	Cerastes gasperettii (snakes)	Cerastes gasperettii	ASM4652402v1	GCA_046524025.1	reference genome		Chromosome	2025/01/06 00:00	haploid	45697377	214149504	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/524/025/GCA_046524025.1_ASM4652402v1/GCA_046524025.1_ASM4652402v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/524/025/GCA_046524025.1_ASM4652402v1		1632742855	40	1	Yes	43.57	92.9	91.5	1.4	1.2	5.9
GCA_046766435.1	26409291	1296651	Boiga barnesii (snakes)	Boiga barnesii	ASM4676643v1	GCA_046766435.1	reference genome		Scaffold	2025/01/19 00:00	haploid	6856	7856	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/766/435/GCA_046766435.1_ASM4676643v1/GCA_046766435.1_ASM4676643v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/766/435/GCA_046766435.1_ASM4676643v1		1383736546	40	1	No	35.42	37.3	36.9	0.4	25.7	37
GCA_046766475.1	26409411	2202463	Rhinophis saffragamus (Large shieldtail snake)	Rhinophis saffragamus	ASM4676647v1	GCA_046766475.1	reference genome		Scaffold	2025/01/19 00:00	haploid	6537	7759	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/766/475/GCA_046766475.1_ASM4676647v1/GCA_046766475.1_ASM4676647v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/766/475/GCA_046766475.1_ASM4676647v1		1484728958	40	1	No	29.23	42.3	41.8	0.5	27.1	30.5
GCA_047032895.1	26608591	461328	Morelia carinata (rough-scaled python)	Morelia carinata	ASM4703289v1	GCA_047032895.1	reference genome		Scaffold	2025/01/23 00:00	haploid	18247	27810	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/032/895/GCA_047032895.1_ASM4703289v1/GCA_047032895.1_ASM4703289v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/032/895/GCA_047032895.1_ASM4703289v1		1394536071	39.5	1	No	24.85	63.9	63.199999999999996	0.7	19.9	16.2
GCA_047032955.1	26608631	1297029	Sibynophis subpunctatus (snakes)	Sibynophis subpunctatus	ASM4703295v1	GCA_047032955.1	reference genome		Scaffold	2025/01/23 00:00	haploid	8294	9563	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/032/955/GCA_047032955.1_ASM4703295v1/GCA_047032955.1_ASM4703295v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/032/955/GCA_047032955.1_ASM4703295v1		1399184462	40	1	No	35.84	37.6	37.2	0.4	27.3	35.1
GCA_047292095.1	26931321	1296316	Aspidura guentheri (snakes)	Aspidura guentheri	ASM4729209v1	GCA_047292095.1	reference genome		Scaffold	2025/01/28 00:00	haploid	9092	10834	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/095/GCA_047292095.1_ASM4729209v1/GCA_047292095.1_ASM4729209v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/095/GCA_047292095.1_ASM4729209v1		1315359738	40	1	No	33.29	42.4	42	0.4	25	32.6
GCA_047292355.1	26931361	8715	Agkistrodon piscivorus (cottonmouth)	Agkistrodon piscivorus	ASM4729235v1	GCA_047292355.1	reference genome		Scaffold	2025/01/28 00:00	haploid	4672	5345	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/355/GCA_047292355.1_ASM4729235v1/GCA_047292355.1_ASM4729235v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/355/GCA_047292355.1_ASM4729235v1		1306416805	39.5	1	No	30.51	33.1	32.9	0.2	27	39.9
GCA_047292375.1	26931381	2055234	Corytophanes hernandesii (Hernandez's helmeted basilisk)	Corytophanes hernandesii	ASM4729237v1	GCA_047292375.1	reference genome		Scaffold	2025/01/28 00:00	haploid	1198	1311	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/375/GCA_047292375.1_ASM4729237v1/GCA_047292375.1_ASM4729237v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/375/GCA_047292375.1_ASM4729237v1		1189742295	40.5	1	No	26.95	11.8	11.600000000000001	0.2	18.8	69.4
GCA_047292395.1	26933181	552730	Cachryx defensor (Yucatan spinytail iguana)	Cachryx defensor	ASM4729239v1	GCA_047292395.1	reference genome		Scaffold	2025/01/28 00:00	haploid	2847	106532694	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/395/GCA_047292395.1_ASM4729239v1/GCA_047292395.1_ASM4729239v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/395/GCA_047292395.1_ASM4729239v1		2688161150	41.5	1	No	24.46	87.8	86.1	1.7	5	7.2
GCA_047292475.1	26933251	384065	Crotalus mitchellii (speckled rattlesnake)	Crotalus mitchellii	ASM4729247v1	GCA_047292475.1	reference genome		Scaffold	2025/01/28 00:00	haploid	6783	7874	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/475/GCA_047292475.1_ASM4729247v1/GCA_047292475.1_ASM4729247v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/475/GCA_047292475.1_ASM4729247v1		1315687591	39.5	1	No	32.04	39.2	39	0.2	26.1	34.7
GCA_047292495.1	26933281	2202205	Coniophanes schmidti (snakes)	Coniophanes schmidti	ASM4729249v1	GCA_047292495.1	reference genome		Scaffold	2025/01/28 00:00	haploid	2913	3195	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/495/GCA_047292495.1_ASM4729249v1/GCA_047292495.1_ASM4729249v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/495/GCA_047292495.1_ASM4729249v1		1525133817	41	1	No	39.19	25.4	25.099999999999998	0.3	25.3	49.3
GCA_047292575.1	26931551	71010	Tiliqua scincoides (lizards & snakes)	Tiliqua scincoides	ASM4729257v1	GCA_047292575.1	na		Scaffold	2025/01/28 00:00	haploid	1742		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/575/GCA_047292575.1_ASM4729257v1/GCA_047292575.1_ASM4729257v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/292/575/GCA_047292575.1_ASM4729257v1				2	Yes	NA	NA	NA	NA	NA	NA
GCA_047301725.1	26948241	8704	Vipera ammodytes (sand viper)	Vipera ammodytes	DTU_Vamm_2.0	GCA_047301725.1	reference genome		Chromosome	2025/01/30 00:00	haploid	35951249	210475551	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/301/725/GCA_047301725.1_DTU_Vamm_2.0/GCA_047301725.1_DTU_Vamm_2.0_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/301/725/GCA_047301725.1_DTU_Vamm_2.0		1545746728	40.5	1	Yes	41.74	93.4	91.9	1.5	1	5.5
GCA_047404315.1	26986391	8739	Crotalus viridis (western rattlesnake)	Crotalus viridis	ASM4740431v1	GCA_047404315.1	na		Scaffold	2025/02/04 00:00	haploid	7460		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/404/315/GCA_047404315.1_ASM4740431v1/GCA_047404315.1_ASM4740431v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/404/315/GCA_047404315.1_ASM4740431v1				4	Yes	NA	NA	NA	NA	NA	NA
GCA_047404595.1	26986501	1296996	Dendrelaphis tristis (snakes)	Dendrelaphis tristis	ASM4740459v1	GCA_047404595.1	reference genome		Scaffold	2025/02/04 00:00	haploid	1023	1079	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/404/595/GCA_047404595.1_ASM4740459v1/GCA_047404595.1_ASM4740459v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/404/595/GCA_047404595.1_ASM4740459v1		1061994145	40	1	No	26.75	3.4	0	3.4	11.5	85.1
GCA_047404615.1	26986461	437655	Varanus macraei (lizards & snakes)	Varanus macraei	ASM4740461v1	GCA_047404615.1	reference genome		Scaffold	2025/02/04 00:00	haploid	970	980	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/404/615/GCA_047404615.1_ASM4740461v1/GCA_047404615.1_ASM4740461v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/404/615/GCA_047404615.1_ASM4740461v1		951943030	48.5	1	No	15.72	2.5	0	2.5	1.6	95.9
GCA_047404675.1	26986541	1041590	Tiliqua occipitalis (lizards & snakes)	Tiliqua occipitalis	ASM4740467v1	GCA_047404675.1	reference genome		Scaffold	2025/02/04 00:00	haploid	859	869	not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/404/675/GCA_047404675.1_ASM4740467v1/GCA_047404675.1_ASM4740467v1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/404/675/GCA_047404675.1_ASM4740467v1		1072607371	44	1	No	15.18	0.7	0	0.7	1.7	97.6
GCA_047715955.1	27158661	179887	Bradypodion pumilum (lizards & snakes)	Bradypodion pumilum	rBraPum1.hap2	GCA_047715955.1	na		Chromosome	2025/02/12 00:00	haploid (haplotype 2)	53345644		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/715/955/GCA_047715955.1_rBraPum1.hap2/GCA_047715955.1_rBraPum1.hap2_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/715/955/GCA_047715955.1_rBraPum1.hap2				2	Yes	NA	NA	NA	NA	NA	NA
GCA_047715975.1	27158641	179887	Bradypodion pumilum (lizards & snakes)	Bradypodion pumilum	rBraPum1.hap1	GCA_047715975.1	na		Chromosome	2025/02/12 00:00	haploid (haplotype 1)	44366450		not_annotated	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/715/975/GCA_047715975.1_rBraPum1.hap1/GCA_047715975.1_rBraPum1.hap1_assembly_stats.txt		ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/715/975/GCA_047715975.1_rBraPum1.hap1				2	Yes	NA	NA	NA	NA	NA	NA
